date,destination,lat,lon,is_weekend,month,dow,temp_c,rain,marketing_spend,social_sentiment,price_index,bookings,avg_party_size,channel,lead_time_days,rooms_available,guides_available,vehicles_available
2024-06-17,Kerala,10.8505,76.2711,0,6,0,39.5,0,409.96,0.248,66.73,814,2,Agent,14,1700,220,700
2025-05-04,Agra,27.1767,78.0081,1,5,6,35.2,0,110.28,-0.317,52.16,801,1,App,1,1300,150,550
2024-11-20,Andaman,11.7401,92.6586,0,11,2,18.1,0,870.58,-0.062,84.88,204,2,App,9,900,120,300
2025-05-21,Jaipur,26.9124,75.7873,0,5,2,36.4,0,270.73,0.642,61.47,330,2,Agent,14,1500,180,600
2024-08-03,Andaman,11.7401,92.6586,1,8,5,33.0,0,305.01,0.099,84.77,485,2,Agent,9,900,120,300
2025-02-09,Leh,34.1526,77.5771,1,2,6,2.8,0,589.32,0.394,112.03,820,1,Web,6,600,90,220
2025-08-24,Goa,15.2993,74.124,1,8,6,37.9,0,939.32,0.577,67.7,701,2,App,15,2000,250,800
2024-02-14,Jaipur,26.9124,75.7873,0,2,2,24.5,0,480.8,-0.746,60.18,711,2,App,14,1500,180,600
2025-08-27,Leh,34.1526,77.5771,0,8,2,15.4,0,187.24,0.517,94.98,163,2,Kiosk,12,600,90,220
2024-12-05,Varanasi,25.3176,82.9739,0,12,3,16.4,0,235.81,0.414,44.44,582,1,Web,17,1400,160,500
2024-12-03,Kerala,10.8505,76.2711,0,12,1,21.1,0,464.12,0.992,72.94,824,4,Kiosk,7,1700,220,700
2025-01-18,Goa,15.2993,74.124,1,1,5,21.2,1,351.8,0.078,79.94,787,2,Kiosk,27,2000,250,800
2024-04-18,Manali,32.2432,77.1892,0,4,3,18.6,0,186.19,-0.201,55.72,812,4,Web,10,1200,140,450
2025-07-27,Goa,15.2993,74.124,1,7,6,37.9,0,270.64,0.575,74.2,353,2,Kiosk,11,2000,250,800
2024-09-04,Kerala,10.8505,76.2711,0,9,2,29.4,0,43.11,1.0,67.77,736,2,App,24,1700,220,700
2024-01-15,Kerala,10.8505,76.2711,0,1,0,21.9,0,591.04,0.94,67.58,756,2,Agent,3,1700,220,700
2025-06-19,Agra,27.1767,78.0081,0,6,3,36.1,0,206.9,0.347,55.41,598,1,Web,7,1300,150,550
2025-09-21,Agra,27.1767,78.0081,1,9,6,25.1,0,35.99,0.396,64.46,694,3,Agent,5,1300,150,550
2025-08-15,Jaipur,26.9124,75.7873,0,8,4,31.6,0,452.45,-0.09,75.62,880,3,App,5,1500,180,600
2024-08-26,Jaipur,26.9124,75.7873,0,8,0,34.0,1,210.68,0.705,67.34,517,1,Kiosk,6,1500,180,600
2024-06-01,Andaman,11.7401,92.6586,1,6,5,38.2,0,262.44,1.0,96.91,391,2,App,7,900,120,300
2024-05-06,Manali,32.2432,77.1892,0,5,0,24.5,0,230.41,1.0,77.54,157,3,Agent,1,1200,140,450
2024-05-23,Andaman,11.7401,92.6586,0,5,3,37.2,0,337.68,-0.774,85.34,272,2,Agent,30,900,120,300
2025-04-09,Goa,15.2993,74.124,0,4,2,35.0,0,717.3,-0.454,85.7,978,3,Web,7,2000,250,800
2025-10-01,Andaman,11.7401,92.6586,0,10,2,24.4,0,226.15,1.0,88.87,303,3,Agent,12,900,120,300
2025-05-09,Manali,32.2432,77.1892,0,5,4,24.8,0,763.57,0.872,79.09,134,1,Kiosk,1,1200,140,450
2025-08-19,Manali,32.2432,77.1892,0,8,1,18.7,1,98.55,-0.585,62.99,477,2,Kiosk,1,1200,140,450
2024-08-06,Goa,15.2993,74.124,0,8,1,36.6,0,299.75,-0.267,86.41,663,2,Kiosk,2,2000,250,800
2025-05-31,Jaipur,26.9124,75.7873,1,5,5,34.7,0,57.32,0.024,59.57,1071,2,Web,7,1500,180,600
2024-05-29,Kerala,10.8505,76.2711,0,5,2,37.4,0,130.03,-0.38,68.19,689,2,App,17,1700,220,700
2025-06-28,Manali,32.2432,77.1892,1,6,5,24.5,0,124.92,-0.648,75.51,730,3,App,23,1200,140,450
2025-02-27,Leh,34.1526,77.5771,0,2,3,5.1,0,471.12,-0.156,98.27,544,1,Web,16,600,90,220
2025-01-20,Agra,27.1767,78.0081,0,1,0,18.5,0,544.5,0.087,52.87,173,2,Kiosk,2,1300,150,550
2024-04-16,Varanasi,25.3176,82.9739,0,4,1,32.2,0,261.85,0.769,53.08,325,2,App,19,1400,160,500
2025-04-11,Manali,32.2432,77.1892,0,4,4,17.7,0,763.37,0.203,71.08,692,2,App,5,1200,140,450
2025-09-07,Leh,34.1526,77.5771,1,9,6,10.3,0,167.58,-0.47,94.03,335,2,App,4,600,90,220
2024-12-25,Andaman,11.7401,92.6586,0,12,2,18.5,0,732.62,0.02,94.17,381,3,App,24,900,120,300
2025-02-23,Manali,32.2432,77.1892,1,2,6,11.9,0,785.55,-0.751,77.87,717,3,App,19,1200,140,450
2025-07-24,Kerala,10.8505,76.2711,0,7,3,39.1,0,38.75,-0.656,59.75,964,1,App,6,1700,220,700
2025-05-03,Goa,15.2993,74.124,1,5,5,38.0,0,404.12,0.138,73.55,797,2,Kiosk,6,2000,250,800
2025-03-12,Leh,34.1526,77.5771,0,3,2,7.4,0,389.28,0.58,108.11,457,2,Kiosk,5,600,90,220
2024-06-22,Varanasi,25.3176,82.9739,1,6,5,37.4,0,101.87,0.416,58.05,313,2,Web,30,1400,160,500
2025-05-25,Agra,27.1767,78.0081,1,5,6,35.4,0,523.73,0.275,57.53,943,3,Kiosk,19,1300,150,550
2024-02-23,Jaipur,26.9124,75.7873,0,2,4,23.2,0,381.01,-0.18,76.79,606,2,App,30,1500,180,600
2024-11-26,Goa,15.2993,74.124,0,11,1,20.1,0,830.34,0.262,84.06,658,3,Web,8,2000,250,800
2025-05-10,Kerala,10.8505,76.2711,1,5,5,36.9,0,138.86,0.769,65.38,690,2,Web,4,1700,220,700
2024-03-24,Andaman,11.7401,92.6586,1,3,6,29.7,0,1682.84,0.69,92.77,663,2,Agent,16,900,120,300
2024-12-16,Agra,27.1767,78.0081,0,12,0,18.1,0,440.21,0.999,57.38,895,3,Agent,14,1300,150,550
2025-08-06,Andaman,11.7401,92.6586,0,8,2,33.0,0,499.82,0.54,97.89,329,3,Kiosk,7,900,120,300
2024-02-09,Kerala,10.8505,76.2711,0,2,4,22.9,0,157.83,-1.0,65.69,467,2,App,10,1700,220,700
2025-05-16,Goa,15.2993,74.124,0,5,4,38.6,0,366.54,0.433,81.45,663,2,Web,25,2000,250,800
2024-11-30,Jaipur,26.9124,75.7873,1,11,5,19.2,0,1429.86,0.68,61.93,958,2,Kiosk,11,1500,180,600
2024-01-30,Manali,32.2432,77.1892,0,1,1,7.8,0,583.06,-0.634,79.63,556,2,Kiosk,4,1200,140,450
2024-01-20,Goa,15.2993,74.124,1,1,5,20.3,0,208.15,-0.922,79.05,819,2,Agent,14,2000,250,800
2024-10-20,Andaman,11.7401,92.6586,1,10,6,22.9,0,183.44,-0.369,82.12,317,2,Kiosk,5,900,120,300
2024-01-02,Varanasi,25.3176,82.9739,0,1,1,19.5,0,334.21,-0.143,44.6,172,2,Agent,29,1400,160,500
2024-05-13,Varanasi,25.3176,82.9739,0,5,0,35.9,0,363.0,0.257,52.59,628,3,Web,16,1400,160,500
2024-12-27,Kerala,10.8505,76.2711,0,12,4,20.4,0,428.19,-0.094,73.42,686,3,App,11,1700,220,700
2024-03-22,Varanasi,25.3176,82.9739,0,3,4,26.5,0,182.13,0.22,46.51,326,3,App,7,1400,160,500
2025-08-12,Jaipur,26.9124,75.7873,0,8,1,36.4,0,339.62,0.409,58.37,345,3,Kiosk,17,1500,180,600
2024-01-26,Varanasi,25.3176,82.9739,0,1,4,17.9,0,177.92,0.742,49.42,703,1,Kiosk,11,1400,160,500
2025-09-01,Kerala,10.8505,76.2711,0,9,0,31.4,1,768.85,-0.443,67.15,957,1,App,14,1700,220,700
2025-09-21,Jaipur,26.9124,75.7873,1,9,6,27.3,1,288.49,-0.315,57.08,367,2,Web,6,1500,180,600
2025-04-22,Agra,27.1767,78.0081,0,4,1,31.7,0,223.15,0.724,53.58,305,2,Web,21,1300,150,550
2025-03-30,Jaipur,26.9124,75.7873,1,3,6,27.6,0,75.38,0.244,59.52,305,1,Kiosk,8,1500,180,600
2025-03-18,Manali,32.2432,77.1892,0,3,1,13.7,0,313.62,1.0,70.6,430,1,Kiosk,13,1200,140,450
2025-02-17,Varanasi,25.3176,82.9739,0,2,0,20.8,0,839.16,0.429,47.06,470,2,Agent,9,1400,160,500
2025-08-16,Agra,27.1767,78.0081,1,8,5,32.8,0,1031.42,-1.0,45.49,454,3,Agent,17,1300,150,550
2025-02-09,Varanasi,25.3176,82.9739,1,2,6,21.9,0,1631.46,0.942,59.88,947,3,Kiosk,6,1400,160,500
2024-05-24,Kerala,10.8505,76.2711,0,5,4,38.8,0,288.09,-0.63,69.35,920,3,Web,33,1700,220,700
2024-10-13,Jaipur,26.9124,75.7873,1,10,6,22.2,0,609.81,0.27,60.56,672,2,App,24,1500,180,600
2025-03-15,Kerala,10.8505,76.2711,1,3,5,29.8,0,597.82,-0.151,57.06,574,1,Agent,4,1700,220,700
2025-04-09,Goa,15.2993,74.124,0,4,2,34.5,0,741.09,-0.734,85.12,936,2,Web,2,2000,250,800
2024-06-07,Kerala,10.8505,76.2711,0,6,4,38.9,0,163.27,-0.452,69.33,736,2,Web,6,1700,220,700
2024-01-13,Agra,27.1767,78.0081,1,1,5,20.1,0,1142.36,0.616,53.26,730,3,Web,10,1300,150,550
2025-08-25,Manali,32.2432,77.1892,0,8,0,20.3,0,310.49,0.269,76.17,463,2,Web,7,1200,140,450
2025-04-12,Leh,34.1526,77.5771,1,4,5,15.6,0,491.0,0.412,108.66,531,2,App,35,600,90,220
2025-02-04,Leh,34.1526,77.5771,0,2,1,5.5,1,215.65,-0.592,98.65,350,1,Web,11,600,90,220
2024-04-02,Andaman,11.7401,92.6586,0,4,1,33.0,0,294.87,-0.535,90.47,317,2,Agent,14,900,120,300
2025-07-04,Leh,34.1526,77.5771,0,7,4,16.5,1,712.46,0.151,102.87,632,3,Web,12,600,90,220
2024-12-20,Jaipur,26.9124,75.7873,0,12,4,18.0,0,680.0,-0.097,71.19,488,2,Kiosk,16,1500,180,600
2025-06-03,Leh,34.1526,77.5771,0,6,1,19.4,0,523.3,0.237,86.53,468,2,Kiosk,13,600,90,220
2025-09-10,Varanasi,25.3176,82.9739,0,9,2,26.7,0,300.13,-0.338,46.09,327,2,App,1,1400,160,500
2024-06-14,Agra,27.1767,78.0081,0,6,4,36.9,0,675.22,-0.061,59.41,864,1,Kiosk,2,1300,150,550
2024-01-15,Jaipur,26.9124,75.7873,0,1,0,16.7,0,535.73,-0.427,56.81,328,2,Agent,8,1500,180,600
2025-09-17,Leh,34.1526,77.5771,0,9,2,9.2,1,219.86,-0.024,96.39,35,2,Kiosk,3,600,90,220
2025-04-25,Goa,15.2993,74.124,0,4,4,37.8,0,188.46,-0.212,78.61,919,1,App,16,2000,250,800
2024-02-07,Goa,15.2993,74.124,0,2,2,24.7,0,219.24,-0.064,83.71,643,1,Agent,2,2000,250,800
2024-03-03,Varanasi,25.3176,82.9739,1,3,6,27.2,0,45.69,0.244,49.76,458,2,Agent,16,1400,160,500
2025-03-21,Manali,32.2432,77.1892,0,3,4,15.5,0,83.34,-1.0,75.04,102,2,Kiosk,19,1200,140,450
2025-06-10,Varanasi,25.3176,82.9739,0,6,1,37.1,0,226.46,-0.662,46.66,576,2,Web,3,1400,160,500
2024-03-02,Goa,15.2993,74.124,1,3,5,29.1,0,669.71,-0.419,74.36,505,1,Web,17,2000,250,800
2024-12-27,Kerala,10.8505,76.2711,0,12,4,18.9,0,206.61,0.743,81.68,586,3,Kiosk,11,1700,220,700
2024-03-22,Manali,32.2432,77.1892,0,3,4,15.5,0,161.37,0.822,71.94,439,2,Kiosk,7,1200,140,450
2025-07-03,Agra,27.1767,78.0081,0,7,3,36.6,1,890.69,-0.842,70.42,854,3,App,20,1300,150,550
2024-08-10,Varanasi,25.3176,82.9739,1,8,5,32.9,0,181.05,0.268,49.45,768,1,Web,16,1400,160,500
2025-02-07,Andaman,11.7401,92.6586,0,2,4,23.2,0,192.89,0.068,91.17,269,2,Agent,10,900,120,300
2025-03-18,Andaman,11.7401,92.6586,0,3,1,28.1,0,140.14,0.15,87.91,192,2,App,4,900,120,300
2024-01-07,Varanasi,25.3176,82.9739,1,1,6,18.2,0,77.81,0.361,49.64,616,2,Web,18,1400,160,500
2025-08-06,Goa,15.2993,74.124,0,8,2,34.2,0,250.83,0.054,77.88,734,2,App,17,2000,250,800
2024-08-29,Kerala,10.8505,76.2711,0,8,3,34.4,0,345.43,0.336,70.26,915,3,App,16,1700,220,700
2024-08-12,Leh,34.1526,77.5771,0,8,0,13.4,0,634.66,-0.568,94.34,625,2,Kiosk,14,600,90,220
2025-07-17,Agra,27.1767,78.0081,0,7,3,37.0,0,480.84,0.761,64.56,613,2,Kiosk,5,1300,150,550
2024-09-16,Jaipur,26.9124,75.7873,0,9,0,27.2,0,423.7,1.0,61.72,915,1,Web,6,1500,180,600
2024-05-08,Kerala,10.8505,76.2711,0,5,2,36.2,0,97.81,0.665,62.47,385,2,Agent,8,1700,220,700
2024-04-14,Manali,32.2432,77.1892,1,4,6,21.3,0,222.75,-1.0,75.49,620,2,Agent,16,1200,140,450
2025-09-30,Agra,27.1767,78.0081,0,9,1,26.4,1,335.83,0.145,55.31,399,2,Kiosk,2,1300,150,550
2024-05-06,Jaipur,26.9124,75.7873,0,5,0,35.8,0,449.05,0.504,71.81,469,2,Kiosk,10,1500,180,600
2024-11-29,Jaipur,26.9124,75.7873,0,11,4,19.2,0,182.31,0.347,54.87,545,2,Agent,15,1500,180,600
2025-08-29,Agra,27.1767,78.0081,0,8,4,31.5,0,386.85,0.422,54.68,362,2,App,15,1300,150,550
2024-06-14,Manali,32.2432,77.1892,0,6,4,27.3,1,367.84,-0.988,80.76,617,1,Agent,6,1200,140,450
2025-09-17,Jaipur,26.9124,75.7873,0,9,2,27.2,0,92.94,0.262,56.2,438,3,App,3,1500,180,600
2025-07-18,Varanasi,25.3176,82.9739,0,7,4,33.7,1,283.81,0.396,54.17,357,3,Web,21,1400,160,500
2025-05-08,Manali,32.2432,77.1892,0,5,3,24.2,0,633.45,0.391,70.94,206,2,App,7,1200,140,450
2024-08-12,Jaipur,26.9124,75.7873,0,8,0,32.8,0,560.07,0.031,53.16,721,2,Kiosk,1,1500,180,600
2025-06-10,Leh,34.1526,77.5771,0,6,1,21.8,0,411.31,-0.687,99.58,462,1,Kiosk,3,600,90,220
2025-05-29,Leh,34.1526,77.5771,0,5,3,18.9,0,128.31,-0.538,92.25,577,3,App,13,600,90,220
2025-01-01,Agra,27.1767,78.0081,0,1,2,18.8,0,91.56,0.255,51.64,508,2,App,3,1300,150,550
2024-08-26,Jaipur,26.9124,75.7873,0,8,0,31.0,0,364.56,-0.274,55.07,784,3,Agent,8,1500,180,600
2025-01-12,Agra,27.1767,78.0081,1,1,6,18.2,0,309.41,-0.227,56.95,487,1,Kiosk,1,1300,150,550
2024-10-15,Varanasi,25.3176,82.9739,0,10,1,21.1,0,181.71,-0.497,56.85,220,2,Agent,22,1400,160,500
2025-02-18,Varanasi,25.3176,82.9739,0,2,1,20.9,0,376.3,-0.006,57.93,283,3,App,12,1400,160,500
2024-08-21,Varanasi,25.3176,82.9739,0,8,2,32.9,0,436.04,-0.194,44.6,786,1,Web,8,1400,160,500
2024-08-07,Jaipur,26.9124,75.7873,0,8,2,32.8,0,306.33,0.363,53.94,325,2,App,3,1500,180,600
2024-09-04,Leh,34.1526,77.5771,0,9,2,11.4,1,181.28,-0.258,98.45,0,2,Kiosk,13,600,90,220
2024-04-16,Varanasi,25.3176,82.9739,0,4,1,32.2,0,196.6,0.49,55.27,273,1,App,9,1400,160,500
2024-04-21,Manali,32.2432,77.1892,1,4,6,21.4,0,336.44,-0.113,79.16,642,3,Agent,6,1200,140,450
2025-06-17,Varanasi,25.3176,82.9739,0,6,1,38.1,0,91.08,0.803,64.43,259,1,Agent,1,1400,160,500
2024-06-07,Kerala,10.8505,76.2711,0,6,4,38.2,0,138.46,0.147,66.19,608,1,Agent,50,1700,220,700
2024-03-11,Leh,34.1526,77.5771,0,3,0,10.6,0,150.38,-0.437,102.87,54,2,Agent,7,600,90,220
2025-01-26,Manali,32.2432,77.1892,1,1,6,4.7,0,198.61,-0.721,75.39,499,3,App,5,1200,140,450
2025-08-12,Leh,34.1526,77.5771,0,8,1,14.7,0,255.97,0.561,88.65,143,2,Web,1,600,90,220
2024-07-08,Manali,32.2432,77.1892,0,7,0,25.8,0,56.43,-0.237,66.64,344,2,Agent,15,1200,140,450
2024-09-05,Manali,32.2432,77.1892,0,9,3,15.1,1,664.5,-0.07,63.6,348,2,Kiosk,19,1200,140,450
2024-08-04,Manali,32.2432,77.1892,1,8,6,22.2,0,364.76,0.154,80.94,364,2,Agent,15,1200,140,450
2024-08-11,Kerala,10.8505,76.2711,1,8,6,32.8,0,154.76,0.634,62.91,701,1,Web,1,1700,220,700
2024-01-28,Leh,34.1526,77.5771,1,1,6,0.9,0,286.42,1.0,102.26,292,2,Kiosk,11,600,90,220
2024-11-17,Varanasi,25.3176,82.9739,1,11,6,18.4,0,358.45,0.683,59.08,735,4,Kiosk,11,1400,160,500
2024-01-17,Leh,34.1526,77.5771,0,1,2,1.6,0,527.91,-0.321,92.57,237,2,Kiosk,1,600,90,220
2025-04-19,Andaman,11.7401,92.6586,1,4,5,32.4,0,661.84,0.767,86.23,262,2,Kiosk,7,900,120,300
2024-05-15,Andaman,11.7401,92.6586,0,5,2,35.7,1,643.24,-0.219,94.46,647,1,App,6,900,120,300
2024-10-20,Agra,27.1767,78.0081,1,10,6,22.9,0,131.69,-0.101,54.88,454,2,Kiosk,14,1300,150,550
2025-02-07,Jaipur,26.9124,75.7873,0,2,4,24.9,0,606.04,-0.45,54.42,548,2,Agent,25,1500,180,600
2024-07-10,Agra,27.1767,78.0081,0,7,2,34.3,0,87.95,1.0,48.35,292,2,Web,1,1300,150,550
2025-02-08,Manali,32.2432,77.1892,1,2,5,7.4,0,219.0,0.019,72.86,446,2,App,3,1200,140,450
2024-03-30,Kerala,10.8505,76.2711,1,3,5,31.7,0,447.21,0.582,67.47,742,2,Kiosk,3,1700,220,700
2024-10-13,Leh,34.1526,77.5771,1,10,6,7.5,1,224.81,0.479,91.72,270,1,Agent,19,600,90,220
2024-07-30,Manali,32.2432,77.1892,0,7,1,21.3,1,548.67,0.025,70.32,376,2,Agent,9,1200,140,450
2024-04-23,Kerala,10.8505,76.2711,0,4,1,31.4,0,258.08,0.589,66.51,526,2,Web,16,1700,220,700
2025-02-02,Agra,27.1767,78.0081,1,2,6,21.5,0,419.04,1.0,65.53,984,2,App,5,1300,150,550
2024-09-13,Agra,27.1767,78.0081,0,9,4,27.0,0,469.46,0.488,54.38,555,3,App,13,1300,150,550
2024-03-30,Varanasi,25.3176,82.9739,1,3,5,25.4,0,116.04,0.56,57.2,670,2,Kiosk,19,1400,160,500
2025-07-31,Kerala,10.8505,76.2711,0,7,3,39.8,0,1080.03,0.461,72.36,675,3,Web,28,1700,220,700
2024-10-04,Varanasi,25.3176,82.9739,0,10,4,23.8,0,769.24,-0.953,46.91,475,1,Web,10,1400,160,500
2025-06-24,Kerala,10.8505,76.2711,0,6,1,38.6,0,205.55,0.146,75.02,678,3,Agent,2,1700,220,700
2024-01-09,Agra,27.1767,78.0081,0,1,1,16.8,0,488.52,-0.591,61.71,449,3,Web,8,1300,150,550
2024-01-21,Kerala,10.8505,76.2711,1,1,6,19.4,0,521.01,-0.245,64.84,352,3,Kiosk,34,1700,220,700
2025-03-14,Andaman,11.7401,92.6586,0,3,4,29.5,0,64.89,0.785,89.47,471,4,Web,8,900,120,300
2025-08-30,Manali,32.2432,77.1892,1,8,5,19.8,0,63.88,0.125,73.56,375,2,Agent,39,1200,140,450
2025-09-14,Manali,32.2432,77.1892,1,9,6,14.0,0,761.78,0.305,67.79,430,2,App,13,1200,140,450
2025-07-05,Andaman,11.7401,92.6586,1,7,5,37.6,1,231.04,-0.502,84.93,427,2,Web,5,900,120,300
2024-10-08,Leh,34.1526,77.5771,0,10,1,4.5,1,1264.43,-0.084,86.79,135,1,App,32,600,90,220
2024-05-05,Kerala,10.8505,76.2711,1,5,6,37.6,0,405.88,0.158,64.12,775,2,Web,11,1700,220,700
2024-08-11,Varanasi,25.3176,82.9739,1,8,6,31.5,0,852.38,-0.194,40.37,787,2,Web,4,1400,160,500
2025-06-28,Varanasi,25.3176,82.9739,1,6,5,37.5,0,80.23,0.683,37.23,524,2,App,4,1400,160,500
2024-10-24,Jaipur,26.9124,75.7873,0,10,3,24.6,0,262.58,0.962,61.97,665,2,Web,39,1500,180,600
2024-08-21,Goa,15.2993,74.124,0,8,2,35.3,0,173.02,0.891,75.34,652,2,Agent,2,2000,250,800
2024-03-17,Manali,32.2432,77.1892,1,3,6,14.9,0,304.59,0.51,77.42,656,3,App,7,1200,140,450
2025-05-30,Kerala,10.8505,76.2711,0,5,4,39.3,0,105.94,0.261,72.67,829,3,Kiosk,7,1700,220,700
2024-07-16,Agra,27.1767,78.0081,0,7,1,33.7,0,492.8,-0.196,63.19,909,1,Web,13,1300,150,550
2025-03-10,Jaipur,26.9124,75.7873,0,3,0,26.3,0,225.66,-0.583,61.15,600,4,App,16,1500,180,600
2025-03-26,Manali,32.2432,77.1892,0,3,2,15.3,0,334.57,-0.098,77.45,245,2,App,4,1200,140,450
2024-08-19,Agra,27.1767,78.0081,0,8,0,31.7,1,553.29,-1.0,43.86,820,2,Web,21,1300,150,550
2025-04-12,Manali,32.2432,77.1892,1,4,5,19.2,0,1049.86,-0.642,68.84,607,2,Agent,8,1200,140,450
2025-02-05,Kerala,10.8505,76.2711,0,2,2,26.8,0,541.61,0.37,66.39,798,2,Kiosk,22,1700,220,700
2024-07-20,Kerala,10.8505,76.2711,1,7,5,38.3,0,1173.06,0.914,60.15,629,1,Agent,17,1700,220,700
2024-06-28,Agra,27.1767,78.0081,0,6,4,34.8,0,424.04,0.37,50.16,295,1,App,11,1300,150,550
2024-10-29,Leh,34.1526,77.5771,0,10,1,5.4,0,794.83,0.934,89.69,270,2,Agent,15,600,90,220
2025-01-21,Agra,27.1767,78.0081,0,1,1,17.4,0,94.84,-0.502,61.34,416,2,Kiosk,1,1300,150,550
2024-02-19,Kerala,10.8505,76.2711,0,2,0,24.6,0,151.54,0.151,62.91,476,3,Web,2,1700,220,700
2025-01-12,Manali,32.2432,77.1892,1,1,6,6.6,0,327.87,-0.498,83.72,424,1,Web,26,1200,140,450
2025-05-24,Andaman,11.7401,92.6586,1,5,5,35.7,0,450.34,-0.136,91.07,521,1,Kiosk,16,900,120,300
2025-06-04,Kerala,10.8505,76.2711,0,6,2,39.4,1,578.13,0.053,56.79,790,3,Web,6,1700,220,700
2025-05-11,Kerala,10.8505,76.2711,1,5,6,37.2,0,185.22,0.447,58.33,664,3,Web,1,1700,220,700
2025-02-06,Manali,32.2432,77.1892,0,2,3,10.4,0,149.07,-0.28,71.86,167,1,Kiosk,26,1200,140,450
2025-02-23,Jaipur,26.9124,75.7873,1,2,6,21.8,0,245.25,-0.096,63.62,604,2,App,13,1500,180,600
2024-12-13,Andaman,11.7401,92.6586,0,12,4,18.4,0,427.85,-0.1,85.95,173,2,Web,4,900,120,300
2024-08-22,Goa,15.2993,74.124,0,8,3,35.3,0,342.48,1.0,88.38,466,2,Kiosk,17,2000,250,800
2025-09-18,Agra,27.1767,78.0081,0,9,3,26.9,0,171.48,-0.882,59.33,307,1,Web,13,1300,150,550
2024-03-12,Manali,32.2432,77.1892,0,3,1,15.1,1,957.54,-0.441,86.2,508,2,Kiosk,6,1200,140,450
2024-04-15,Jaipur,26.9124,75.7873,0,4,0,32.4,0,1450.07,-0.351,62.81,985,2,Agent,9,1500,180,600
2025-05-10,Andaman,11.7401,92.6586,1,5,5,37.9,0,520.46,-0.764,94.85,315,2,Agent,15,900,120,300
2025-08-06,Andaman,11.7401,92.6586,0,8,2,31.7,0,63.6,0.174,83.59,410,2,Web,9,900,120,300
2025-08-16,Kerala,10.8505,76.2711,1,8,5,34.1,0,729.66,0.766,58.96,438,3,Web,6,1700,220,700
2025-05-08,Manali,32.2432,77.1892,0,5,3,22.9,1,207.3,-0.576,83.58,515,2,App,4,1200,140,450
2025-07-27,Jaipur,26.9124,75.7873,1,7,6,37.6,0,656.71,1.0,52.94,306,2,Kiosk,4,1500,180,600
2024-10-22,Andaman,11.7401,92.6586,0,10,1,23.5,0,155.48,-1.0,82.83,290,3,Kiosk,5,900,120,300
2024-10-22,Jaipur,26.9124,75.7873,0,10,1,25.8,0,406.35,-0.608,57.71,586,2,Web,22,1500,180,600
2024-05-06,Leh,34.1526,77.5771,0,5,0,18.1,0,184.69,-0.52,103.63,306,3,Agent,24,600,90,220
2024-09-21,Jaipur,26.9124,75.7873,1,9,5,29.8,1,9.7,-0.142,60.27,306,2,Kiosk,10,1500,180,600
2025-02-14,Andaman,11.7401,92.6586,0,2,4,24.1,0,899.62,0.72,87.27,799,2,App,3,900,120,300
2024-09-15,Leh,34.1526,77.5771,1,9,6,11.4,0,209.08,-0.028,92.7,184,1,App,15,600,90,220
2024-06-29,Kerala,10.8505,76.2711,1,6,5,40.6,0,112.67,0.806,78.72,327,1,Agent,10,1700,220,700
2024-10-22,Varanasi,25.3176,82.9739,0,10,1,23.3,0,222.11,-0.448,52.08,502,1,Web,8,1400,160,500
2024-06-28,Leh,34.1526,77.5771,0,6,4,21.8,0,321.17,-0.562,104.25,288,2,Kiosk,6,600,90,220
2024-07-24,Andaman,11.7401,92.6586,0,7,2,37.0,1,420.1,0.054,85.1,360,2,App,6,900,120,300
2024-07-18,Leh,34.1526,77.5771,0,7,3,19.2,0,234.14,0.037,85.61,555,2,Kiosk,10,600,90,220
2024-01-30,Varanasi,25.3176,82.9739,0,1,1,19.1,0,193.7,-0.173,51.07,420,3,Agent,10,1400,160,500
2024-01-25,Jaipur,26.9124,75.7873,0,1,3,21.7,0,378.44,-0.625,55.13,443,2,Web,15,1500,180,600
2024-02-08,Varanasi,25.3176,82.9739,0,2,3,22.7,0,403.8,0.317,48.25,272,2,Agent,1,1400,160,500
2024-11-26,Andaman,11.7401,92.6586,0,11,1,19.4,0,750.08,-0.938,86.33,330,2,App,5,900,120,300
2024-06-01,Jaipur,26.9124,75.7873,1,6,5,39.5,0,94.62,0.352,64.44,624,3,App,5,1500,180,600
2024-02-02,Varanasi,25.3176,82.9739,0,2,4,21.6,0,352.33,0.636,49.45,509,2,Agent,18,1400,160,500
2025-05-23,Leh,34.1526,77.5771,0,5,4,19.1,0,533.22,-0.335,88.9,709,2,Kiosk,8,600,90,220
2024-04-25,Agra,27.1767,78.0081,0,4,3,31.4,0,903.93,0.288,60.79,717,1,Web,33,1300,150,550
2025-03-10,Kerala,10.8505,76.2711,0,3,0,29.2,0,824.75,0.781,73.11,1080,1,Web,9,1700,220,700
2025-09-15,Kerala,10.8505,76.2711,0,9,0,27.4,1,783.31,0.715,57.32,644,3,Agent,16,1700,220,700
2024-06-28,Manali,32.2432,77.1892,0,6,4,27.6,1,349.11,0.066,69.32,374,2,Kiosk,19,1200,140,450
2025-03-11,Kerala,10.8505,76.2711,0,3,1,29.5,0,256.24,-0.135,66.76,471,3,Web,19,1700,220,700
2025-09-17,Agra,27.1767,78.0081,0,9,2,26.8,0,112.74,-0.301,44.59,141,2,Agent,12,1300,150,550
2025-08-07,Agra,27.1767,78.0081,0,8,3,33.1,1,179.18,0.324,52.39,548,2,Web,4,1300,150,550
